Objeto,Procedencia,Fecha Medida,Hora Medida,Valor 
DACIDG01EAS,STC,19/04/2016,2300,0
DACIDG01EAS,STC,19/04/2016,2400,0
DACIDG01EAS,STC,20/04/2016,100,0
DACIDG01EAS,STC,20/04/2016,200,0
DACIDG01EAS,STC,20/04/2016,300,0
DACIDG01EAS,STC,20/04/2016,400,0
DACIDG01EAS,STC,20/04/2016,500,0
DACIDG01EAS,STC,20/04/2016,600,0
DACIDG01EAS,STC,20/04/2016,700,0
DACIDG01EAS,STC,20/04/2016,800,0.095
DACIDG01EAS,STC,20/04/2016,900,0.996
DACIDG01EAS,STC,20/04/2016,1000,1.427
DACIDG01EAS,STC,20/04/2016,1100,2.055
DACIDG01EAS,STC,20/04/2016,1200,8.189
DACIDG01EAS,STC,20/04/2016,1300,13.2
DACIDG01EAS,STC,20/04/2016,1400,9.199
DACIDG01EAS,STC,20/04/2016,1500,5.989
DACIDG01EAS,STC,20/04/2016,1600,1.419
DACIDG01EAS,STC,20/04/2016,1700,0.797
DACIDG01EAS,STC,20/04/2016,1800,0.278
DACIDG01EAS,STC,20/04/2016,1900,0
DACIDG01EAS,STC,20/04/2016,2000,0
DACIDG01EAS,STC,20/04/2016,2100,0
DACIDG01EAS,STC,20/04/2016,2200,0
DACIDG01EAS,STC,20/04/2016,2300,0
DACIDG01EAS,STC,20/04/2016,2400,0
DACIDG01EAS,STC,21/04/2016,100,0
DACIDG01EAS,STC,21/04/2016,200,0
DACIDG01EAS,STC,21/04/2016,300,0
DACIDG01EAS,STC,21/04/2016,400,0
DACIDG01EAS,STC,21/04/2016,500,0
DACIDG01EAS,STC,21/04/2016,600,0
DACIDG01EAS,STC,21/04/2016,700,0
DACIDG01EAS,STC,21/04/2016,800,0.091
DACIDG01EAS,STC,21/04/2016,900,1.081
DACIDG01EAS,STC,21/04/2016,1000,13.294
DACIDG01EAS,STC,21/04/2016,1100,16.85
DACIDG01EAS,STC,21/04/2016,1200,17.018
DACIDG01EAS,STC,21/04/2016,1300,16.463
DACIDG01EAS,STC,21/04/2016,1400,17.467
DACIDG01EAS,STC,21/04/2016,1500,14.403
DACIDG01EAS,STC,21/04/2016,1600,13.422
DACIDG01EAS,STC,21/04/2016,1700,11.221
DACIDG01EAS,STC,21/04/2016,1800,4.437
DACIDG01EAS,STC,21/04/2016,1900,0.136
DACIDG01EAS,STC,21/04/2016,2000,0
DACIDG01EAS,STC,21/04/2016,2100,0
DACIDG01EAS,STC,21/04/2016,2200,0
DACIDG01EAS,STC,21/04/2016,2300,0
DACIDG01EAS,STC,21/04/2016,2400,0
DACIDG01EAS,STC,22/04/2016,100,0
DACIDG01EAS,STC,22/04/2016,200,0
DACIDG01EAS,STC,22/04/2016,300,0
DACIDG01EAS,STC,22/04/2016,400,0
DACIDG01EAS,STC,22/04/2016,500,0
DACIDG01EAS,STC,22/04/2016,600,0
DACIDG01EAS,STC,22/04/2016,700,0
DACIDG01EAS,STC,22/04/2016,800,1.068
DACIDG01EAS,STC,22/04/2016,900,7.688
DACIDG01EAS,STC,22/04/2016,1000,13.884
DACIDG01EAS,STC,22/04/2016,1100,17.426
DACIDG01EAS,STC,22/04/2016,1200,19.684
DACIDG01EAS,STC,22/04/2016,1300,19.917
DACIDG01EAS,STC,22/04/2016,1400,19.927
DACIDG01EAS,STC,22/04/2016,1500,12.348
DACIDG01EAS,STC,22/04/2016,1600,3.67
DACIDG01EAS,STC,22/04/2016,1700,1.987
DACIDG01EAS,STC,22/04/2016,1800,0.453
DACIDG01EAS,STC,22/04/2016,1900,0.002
DACIDG01EAS,STC,22/04/2016,2000,0
DACIDG01EAS,STC,22/04/2016,2100,0
DACIDG01EAS,STC,22/04/2016,2200,0
DACIDG01EAS,STC,22/04/2016,2300,0
DACIDG01EAS,STC,22/04/2016,2400,0
DACIDG01EAS,STC,23/04/2016,100,0
DACIDG01EAS,STC,23/04/2016,200,0
DACIDG01EAS,STC,23/04/2016,300,0
DACIDG01EAS,STC,23/04/2016,400,0
DACIDG01EAS,STC,23/04/2016,500,0
DACIDG01EAS,STC,23/04/2016,600,0
DACIDG01EAS,STC,23/04/2016,700,0
DACIDG01EAS,STC,23/04/2016,800,0.754
DACIDG01EAS,STC,23/04/2016,900,6.145
DACIDG01EAS,STC,23/04/2016,1000,9.897
DACIDG01EAS,STC,23/04/2016,1100,14.615
DACIDG01EAS,STC,23/04/2016,1200,17.865
DACIDG01EAS,STC,23/04/2016,1300,19.869
DACIDG01EAS,STC,23/04/2016,1400,17.113
DACIDG01EAS,STC,23/04/2016,1500,8.946
DACIDG01EAS,STC,23/04/2016,1600,10.411
DACIDG01EAS,STC,23/04/2016,1700,3.298
DACIDG01EAS,STC,23/04/2016,1800,1.703
DACIDG01EAS,STC,23/04/2016,1900,0.055
DACIDG01EAS,STC,23/04/2016,2000,0
DACIDG01EAS,STC,23/04/2016,2100,0
DACIDG01EAS,STC,23/04/2016,2200,0
DACIDG01EAS,STC,23/04/2016,2300,0
DACIDG01EAS,STC,23/04/2016,2400,0
DACIDG01EAS,STC,24/04/2016,100,0
DACIDG01EAS,STC,24/04/2016,200,0
DACIDG01EAS,STC,24/04/2016,300,0
DACIDG01EAS,STC,24/04/2016,400,0
DACIDG01EAS,STC,24/04/2016,500,0
DACIDG01EAS,STC,24/04/2016,600,0
DACIDG01EAS,STC,24/04/2016,700,0
DACIDG01EAS,STC,24/04/2016,800,0.006
DACIDG01EAS,STC,24/04/2016,900,0.344
DACIDG01EAS,STC,24/04/2016,1000,1.51
DACIDG01EAS,STC,24/04/2016,1100,0.964
DACIDG01EAS,STC,24/04/2016,1200,2.83
DACIDG01EAS,STC,24/04/2016,1300,6.504
DACIDG01EAS,STC,24/04/2016,1400,4.687
DACIDG01EAS,STC,24/04/2016,1500,1.342
DACIDG01EAS,STC,24/04/2016,1600,1.314
DACIDG01EAS,STC,24/04/2016,1700,0.722
DACIDG01EAS,STC,24/04/2016,1800,0.247
DACIDG01EAS,STC,24/04/2016,1900,0.044
DACIDG01EAS,STC,24/04/2016,2000,0
DACIDG01EAS,STC,24/04/2016,2100,0
DACIDG01EAS,STC,24/04/2016,2200,0
DACIDG01EAS,STC,24/04/2016,2300,0
DACIDG01EAS,STC,24/04/2016,2400,0
DACIDG01EAS,STC,25/04/2016,100,0
DACIDG01EAS,STC,25/04/2016,200,0
DACIDG01EAS,STC,25/04/2016,300,0
DACIDG01EAS,STC,25/04/2016,400,0
DACIDG01EAS,STC,25/04/2016,500,0
DACIDG01EAS,STC,25/04/2016,600,0
DACIDG01EAS,STC,25/04/2016,700,0
DACIDG01EAS,STC,25/04/2016,800,0.003
DACIDG01EAS,STC,25/04/2016,900,0.281
DACIDG01EAS,STC,25/04/2016,1000,1.322
DACIDG01EAS,STC,25/04/2016,1100,2.36
DACIDG01EAS,STC,25/04/2016,1200,3.521
DACIDG01EAS,STC,25/04/2016,1300,3.145
DACIDG01EAS,STC,25/04/2016,1400,3.081
DACIDG01EAS,STC,25/04/2016,1500,4.096
DACIDG01EAS,STC,25/04/2016,1600,2.497
DACIDG01EAS,STC,25/04/2016,1700,1.842
DACIDG01EAS,STC,25/04/2016,1800,0.421
DACIDG01EAS,STC,25/04/2016,1900,0.001
DACIDG01EAS,STC,25/04/2016,2000,0
DACIDG01EAS,STC,25/04/2016,2100,0
DACIDG01EAS,STC,25/04/2016,2200,0
DACIDG01EAS,STC,25/04/2016,2300,0
DACIDG01EAS,STC,25/04/2016,2400,0
DACIDG01EAS,STC,26/04/2016,100,0
DACIDG01EAS,STC,26/04/2016,200,0
DACIDG01EAS,STC,26/04/2016,300,0
DACIDG01EAS,STC,26/04/2016,400,0
DACIDG01EAS,STC,26/04/2016,500,0
DACIDG01EAS,STC,26/04/2016,600,0
DACIDG01EAS,STC,26/04/2016,700,0
DACIDG01EAS,STC,26/04/2016,800,0.141
DACIDG01EAS,STC,26/04/2016,900,4.413
DACIDG01EAS,STC,26/04/2016,1000,12.757
DACIDG01EAS,STC,26/04/2016,1100,12.418
DACIDG01EAS,STC,26/04/2016,1200,13.844
DACIDG01EAS,STC,26/04/2016,1300,16.392
DACIDG01EAS,STC,26/04/2016,1400,12.773
DACIDG01EAS,STC,26/04/2016,1500,5.761
DACIDG01EAS,STC,26/04/2016,1600,2.731
DACIDG01EAS,STC,26/04/2016,1700,2.383
DACIDG01EAS,STC,26/04/2016,1800,1.08
DACIDG01EAS,STC,26/04/2016,1900,0.056
DACIDG01EAS,STC,26/04/2016,2000,0
DACIDG01EAS,STC,26/04/2016,2100,0
DACIDG01EAS,STC,26/04/2016,2200,0
DACIDG01EAS,STC,26/04/2016,2300,0
DACIDG01EAS,STC,26/04/2016,2400,0
DACIDG01EAS,STC,27/04/2016,100,0
DACIDG01EAS,STC,27/04/2016,200,0
DACIDG01EAS,STC,27/04/2016,300,0
DACIDG01EAS,STC,27/04/2016,400,0
DACIDG01EAS,STC,27/04/2016,500,0
DACIDG01EAS,STC,27/04/2016,600,0
DACIDG01EAS,STC,27/04/2016,700,0
DACIDG01EAS,STC,27/04/2016,800,0.808
DACIDG01EAS,STC,27/04/2016,900,7.384
DACIDG01EAS,STC,27/04/2016,1000,10.926
DACIDG01EAS,STC,27/04/2016,1100,17.146
DACIDG01EAS,STC,27/04/2016,1200,18.74
DACIDG01EAS,STC,27/04/2016,1300,17.833
DACIDG01EAS,STC,27/04/2016,1400,17.892
DACIDG01EAS,STC,27/04/2016,1500,9.062
DACIDG01EAS,STC,27/04/2016,1600,10.35
DACIDG01EAS,STC,27/04/2016,1700,7.096
DACIDG01EAS,STC,27/04/2016,1800,2.617
DACIDG01EAS,STC,27/04/2016,1900,0.029
DACIDG01EAS,STC,27/04/2016,2000,0
DACIDG01EAS,STC,27/04/2016,2100,0
DACIDG01EAS,STC,27/04/2016,2200,0
DACIDG01EAS,STC,27/04/2016,2300,0
DACIDG01EAS,STC,27/04/2016,2400,0
DACIDG01EAS,STC,28/04/2016,100,0
DACIDG01EAS,STC,28/04/2016,200,0
DACIDG01EAS,STC,28/04/2016,300,0
DACIDG01EAS,STC,28/04/2016,400,0
DACIDG01EAS,STC,28/04/2016,500,0
DACIDG01EAS,STC,28/04/2016,600,0
DACIDG01EAS,STC,28/04/2016,700,0
DACIDG01EAS,STC,28/04/2016,800,0.796
DACIDG01EAS,STC,28/04/2016,900,7.238
DACIDG01EAS,STC,28/04/2016,1000,12.893
DACIDG01EAS,STC,28/04/2016,1100,15.311
DACIDG01EAS,STC,28/04/2016,1200,10.088
DACIDG01EAS,STC,28/04/2016,1300,10.192
DACIDG01EAS,STC,28/04/2016,1400,6.623
DACIDG01EAS,STC,28/04/2016,1500,7.191
DACIDG01EAS,STC,28/04/2016,1600,5.709
DACIDG01EAS,STC,28/04/2016,1700,4.631
DACIDG01EAS,STC,28/04/2016,1800,0.891
DACIDG01EAS,STC,28/04/2016,1900,0.001
DACIDG01EAS,STC,28/04/2016,2000,0
DACIDG01EAS,STC,28/04/2016,2100,0
DACIDG01EAS,STC,28/04/2016,2200,0
DACIDG01EAS,STC,28/04/2016,2300,0
DACIDG01EAS,STC,28/04/2016,2400,0
DACIDG01EAS,STC,29/04/2016,100,0
DACIDG01EAS,STC,29/04/2016,200,0
DACIDG01EAS,STC,29/04/2016,300,0
DACIDG01EAS,STC,29/04/2016,400,0
DACIDG01EAS,STC,29/04/2016,500,0
DACIDG01EAS,STC,29/04/2016,600,0
DACIDG01EAS,STC,29/04/2016,700,0
DACIDG01EAS,STC,29/04/2016,800,0.716
DACIDG01EAS,STC,29/04/2016,900,4.138
DACIDG01EAS,STC,29/04/2016,1000,13.331
DACIDG01EAS,STC,29/04/2016,1100,17.317
DACIDG01EAS,STC,29/04/2016,1200,15.835
DACIDG01EAS,STC,29/04/2016,1300,11.096
DACIDG01EAS,STC,29/04/2016,1400,12.701
DACIDG01EAS,STC,29/04/2016,1500,12.562
DACIDG01EAS,STC,29/04/2016,1600,8.231
DACIDG01EAS,STC,29/04/2016,1700,8.784
DACIDG01EAS,STC,29/04/2016,1800,1.139
DACIDG01EAS,STC,29/04/2016,1900,0.022
DACIDG01EAS,STC,29/04/2016,2000,0
DACIDG01EAS,STC,29/04/2016,2100,0
DACIDG01EAS,STC,29/04/2016,2200,0
DACIDG01EAS,STC,29/04/2016,2300,0
DACIDG01EAS,STC,29/04/2016,2400,0
DACIDG01EAS,STC,30/04/2016,100,0
DACIDG01EAS,STC,30/04/2016,200,0
DACIDG01EAS,STC,30/04/2016,300,0
DACIDG01EAS,STC,30/04/2016,400,0
DACIDG01EAS,STC,30/04/2016,500,0
DACIDG01EAS,STC,30/04/2016,600,0
DACIDG01EAS,STC,30/04/2016,700,0
DACIDG01EAS,STC,30/04/2016,800,0.736
DACIDG01EAS,STC,30/04/2016,900,7.368
DACIDG01EAS,STC,30/04/2016,1000,13.716
DACIDG01EAS,STC,30/04/2016,1100,18.136
DACIDG01EAS,STC,30/04/2016,1200,15.657
DACIDG01EAS,STC,30/04/2016,1300,15.945
DACIDG01EAS,STC,30/04/2016,1400,17.756
DACIDG01EAS,STC,30/04/2016,1500,17.37
DACIDG01EAS,STC,30/04/2016,1600,14.638
DACIDG01EAS,STC,30/04/2016,1700,11.063
DACIDG01EAS,STC,30/04/2016,1800,3.386
DACIDG01EAS,STC,30/04/2016,1900,0.036
DACIDG01EAS,STC,30/04/2016,2000,0
DACIDG01EAS,STC,30/04/2016,2100,0
DACIDG01EAS,STC,30/04/2016,2200,0
DACIDG01EAS,STC,30/04/2016,2300,0
DACIDG01EAS,STC,30/04/2016,2400,0
DACIDG01EAS,STC,01/05/2016,100,0
DACIDG01EAS,STC,01/05/2016,200,0
DACIDG01EAS,STC,01/05/2016,300,0
DACIDG01EAS,STC,01/05/2016,400,0
DACIDG01EAS,STC,01/05/2016,500,0
DACIDG01EAS,STC,01/05/2016,600,0
DACIDG01EAS,STC,01/05/2016,700,0
DACIDG01EAS,STC,01/05/2016,800,0.723
DACIDG01EAS,STC,01/05/2016,900,7.426
DACIDG01EAS,STC,01/05/2016,1000,13.843
DACIDG01EAS,STC,01/05/2016,1100,18.168
DACIDG01EAS,STC,01/05/2016,1200,19.918
DACIDG01EAS,STC,01/05/2016,1300,19.909
DACIDG01EAS,STC,01/05/2016,1400,19.86
DACIDG01EAS,STC,01/05/2016,1500,19.268
DACIDG01EAS,STC,01/05/2016,1600,15.81
DACIDG01EAS,STC,01/05/2016,1700,10.686
DACIDG01EAS,STC,01/05/2016,1800,3.331
DACIDG01EAS,STC,01/05/2016,1900,0.031
DACIDG01EAS,STC,01/05/2016,2000,0
DACIDG01EAS,STC,01/05/2016,2100,0
DACIDG01EAS,STC,01/05/2016,2200,0
DACIDG01EAS,STC,01/05/2016,2300,0
DACIDG01EAS,STC,01/05/2016,2400,0
DACIDG01EAS,STC,02/05/2016,100,0
DACIDG01EAS,STC,02/05/2016,200,0
DACIDG01EAS,STC,02/05/2016,300,0
DACIDG01EAS,STC,02/05/2016,400,0
DACIDG01EAS,STC,02/05/2016,500,0
DACIDG01EAS,STC,02/05/2016,600,0
DACIDG01EAS,STC,02/05/2016,700,0
DACIDG01EAS,STC,02/05/2016,800,0.622
DACIDG01EAS,STC,02/05/2016,900,6.066
DACIDG01EAS,STC,02/05/2016,1000,11.702
DACIDG01EAS,STC,02/05/2016,1100,11.704
DACIDG01EAS,STC,02/05/2016,1200,13.479
DACIDG01EAS,STC,02/05/2016,1300,11.884
DACIDG01EAS,STC,02/05/2016,1400,14.772
DACIDG01EAS,STC,02/05/2016,1500,14.596
DACIDG01EAS,STC,02/05/2016,1600,7.322
DACIDG01EAS,STC,02/05/2016,1700,4.41
DACIDG01EAS,STC,02/05/2016,1800,0.808
DACIDG01EAS,STC,02/05/2016,1900,0.004
DACIDG01EAS,STC,02/05/2016,2000,0
DACIDG01EAS,STC,02/05/2016,2100,0
DACIDG01EAS,STC,02/05/2016,2200,0
DACIDG01EAS,STC,02/05/2016,2300,0
DACIDG01EAS,STC,02/05/2016,2400,0
DACIDG01EAS,STC,03/05/2016,100,0
DACIDG01EAS,STC,03/05/2016,200,0
DACIDG01EAS,STC,03/05/2016,300,0
DACIDG01EAS,STC,03/05/2016,400,0
DACIDG01EAS,STC,03/05/2016,500,0
DACIDG01EAS,STC,03/05/2016,600,0
DACIDG01EAS,STC,03/05/2016,700,0
DACIDG01EAS,STC,03/05/2016,800,0.322
DACIDG01EAS,STC,03/05/2016,900,5.514
DACIDG01EAS,STC,03/05/2016,1000,12.824
DACIDG01EAS,STC,03/05/2016,1100,16.987
DACIDG01EAS,STC,03/05/2016,1200,19.722
DACIDG01EAS,STC,03/05/2016,1300,19.916
DACIDG01EAS,STC,03/05/2016,1400,19.878
DACIDG01EAS,STC,03/05/2016,1500,18.153
DACIDG01EAS,STC,03/05/2016,1600,14.575
DACIDG01EAS,STC,03/05/2016,1700,9.932
DACIDG01EAS,STC,03/05/2016,1800,2.865
DACIDG01EAS,STC,03/05/2016,1900,0.018
DACIDG01EAS,STC,03/05/2016,2000,0
DACIDG01EAS,STC,03/05/2016,2100,0
DACIDG01EAS,STC,03/05/2016,2200,0
DACIDG01EAS,STC,03/05/2016,2300,0
DACIDG01EAS,STC,03/05/2016,2400,0
DACIDG01EAS,STC,04/05/2016,100,0
DACIDG01EAS,STC,04/05/2016,200,0
DACIDG01EAS,STC,04/05/2016,300,0
DACIDG01EAS,STC,04/05/2016,400,0
DACIDG01EAS,STC,04/05/2016,500,0
DACIDG01EAS,STC,04/05/2016,600,0
DACIDG01EAS,STC,04/05/2016,700,0
DACIDG01EAS,STC,04/05/2016,800,0.602
DACIDG01EAS,STC,04/05/2016,900,6.408
DACIDG01EAS,STC,04/05/2016,1000,12.539
DACIDG01EAS,STC,04/05/2016,1100,16.985
DACIDG01EAS,STC,04/05/2016,1200,19.036
DACIDG01EAS,STC,04/05/2016,1300,19.805
DACIDG01EAS,STC,04/05/2016,1400,19.241
DACIDG01EAS,STC,04/05/2016,1500,17.909
DACIDG01EAS,STC,04/05/2016,1600,11.628
DACIDG01EAS,STC,04/05/2016,1700,6.766
DACIDG01EAS,STC,04/05/2016,1800,1.336
DACIDG01EAS,STC,04/05/2016,1900,0.013
DACIDG01EAS,STC,04/05/2016,2000,0
DACIDG01EAS,STC,04/05/2016,2100,0
DACIDG01EAS,STC,04/05/2016,2200,0
DACIDG01EAS,STC,04/05/2016,2300,0
DACIDG01EAS,STC,04/05/2016,2400,0
DACIDG01EAS,STC,05/05/2016,100,0
DACIDG01EAS,STC,05/05/2016,200,0
DACIDG01EAS,STC,05/05/2016,300,0
DACIDG01EAS,STC,05/05/2016,400,0
DACIDG01EAS,STC,05/05/2016,500,0
DACIDG01EAS,STC,05/05/2016,600,0
DACIDG01EAS,STC,05/05/2016,700,0
DACIDG01EAS,STC,05/05/2016,800,0.198
DACIDG01EAS,STC,05/05/2016,900,2.302
DACIDG01EAS,STC,05/05/2016,1000,4.511
DACIDG01EAS,STC,05/05/2016,1100,9.154
DACIDG01EAS,STC,05/05/2016,1200,14.401
DACIDG01EAS,STC,05/05/2016,1300,17.677
DACIDG01EAS,STC,05/05/2016,1400,16.43
DACIDG01EAS,STC,05/05/2016,1500,15.123
DACIDG01EAS,STC,05/05/2016,1600,4.365
DACIDG01EAS,STC,05/05/2016,1700,1.929
DACIDG01EAS,STC,05/05/2016,1800,0.51
DACIDG01EAS,STC,05/05/2016,1900,0
DACIDG01EAS,STC,05/05/2016,2000,0
DACIDG01EAS,STC,05/05/2016,2100,0
DACIDG01EAS,STC,05/05/2016,2200,0
DACIDG01EAS,STC,05/05/2016,2300,0
DACIDG01EAS,STC,05/05/2016,2400,0
DACIDG01EAS,STC,06/05/2016,100,0
DACIDG01EAS,STC,06/05/2016,200,0
DACIDG01EAS,STC,06/05/2016,300,0
DACIDG01EAS,STC,06/05/2016,400,0
DACIDG01EAS,STC,06/05/2016,500,0
DACIDG01EAS,STC,06/05/2016,600,0
DACIDG01EAS,STC,06/05/2016,700,0
DACIDG01EAS,STC,06/05/2016,800,0.452
DACIDG01EAS,STC,06/05/2016,900,4.722
DACIDG01EAS,STC,06/05/2016,1000,12.632
DACIDG01EAS,STC,06/05/2016,1100,17.151
DACIDG01EAS,STC,06/05/2016,1200,17.961
DACIDG01EAS,STC,06/05/2016,1300,17.777
DACIDG01EAS,STC,06/05/2016,1400,17.49
DACIDG01EAS,STC,06/05/2016,1500,17.622
DACIDG01EAS,STC,06/05/2016,1600,14.647
DACIDG01EAS,STC,06/05/2016,1700,8.902
DACIDG01EAS,STC,06/05/2016,1800,2.039
DACIDG01EAS,STC,06/05/2016,1900,0.024
DACIDG01EAS,STC,06/05/2016,2000,0
DACIDG01EAS,STC,06/05/2016,2100,0
DACIDG01EAS,STC,06/05/2016,2200,0
DACIDG01EAS,STC,06/05/2016,2300,0
DACIDG01EAS,STC,06/05/2016,2400,0
DACIDG01EAS,STC,07/05/2016,100,0
DACIDG01EAS,STC,07/05/2016,200,0
DACIDG01EAS,STC,07/05/2016,300,0
DACIDG01EAS,STC,07/05/2016,400,0
DACIDG01EAS,STC,07/05/2016,500,0
DACIDG01EAS,STC,07/05/2016,600,0
DACIDG01EAS,STC,07/05/2016,700,0
DACIDG01EAS,STC,07/05/2016,800,0.215
DACIDG01EAS,STC,07/05/2016,900,4.652
DACIDG01EAS,STC,07/05/2016,1000,11.923
DACIDG01EAS,STC,07/05/2016,1100,11.988
DACIDG01EAS,STC,07/05/2016,1200,13.228
DACIDG01EAS,STC,07/05/2016,1300,10.656
DACIDG01EAS,STC,07/05/2016,1400,13.559
DACIDG01EAS,STC,07/05/2016,1500,13.47
DACIDG01EAS,STC,07/05/2016,1600,5.73
DACIDG01EAS,STC,07/05/2016,1700,4.814
DACIDG01EAS,STC,07/05/2016,1800,1.22
DACIDG01EAS,STC,07/05/2016,1900,0.003
DACIDG01EAS,STC,07/05/2016,2000,0
DACIDG01EAS,STC,07/05/2016,2100,0
DACIDG01EAS,STC,07/05/2016,2200,0
DACIDG01EAS,STC,07/05/2016,2300,0
DACIDG01EAS,STC,07/05/2016,2400,0
DACIDG01EAS,STC,08/05/2016,100,0
DACIDG01EAS,STC,08/05/2016,200,0
DACIDG01EAS,STC,08/05/2016,300,0
DACIDG01EAS,STC,08/05/2016,400,0
DACIDG01EAS,STC,08/05/2016,500,0
DACIDG01EAS,STC,08/05/2016,600,0
DACIDG01EAS,STC,08/05/2016,700,0
DACIDG01EAS,STC,08/05/2016,800,0
DACIDG01EAS,STC,08/05/2016,900,0.042
DACIDG01EAS,STC,08/05/2016,1000,0.037
DACIDG01EAS,STC,08/05/2016,1100,0.502
DACIDG01EAS,STC,08/05/2016,1200,1.468
DACIDG01EAS,STC,08/05/2016,1300,2.97
DACIDG01EAS,STC,08/05/2016,1400,5.863
DACIDG01EAS,STC,08/05/2016,1500,11.681
DACIDG01EAS,STC,08/05/2016,1600,9.816
DACIDG01EAS,STC,08/05/2016,1700,4.039
DACIDG01EAS,STC,08/05/2016,1800,1.252
DACIDG01EAS,STC,08/05/2016,1900,0
DACIDG01EAS,STC,08/05/2016,2000,0
DACIDG01EAS,STC,08/05/2016,2100,0
DACIDG01EAS,STC,08/05/2016,2200,0
DACIDG01EAS,STC,08/05/2016,2300,0
DACIDG01EAS,STC,08/05/2016,2400,0
DACIDG01EAS,STC,09/05/2016,100,0
DACIDG01EAS,STC,09/05/2016,200,0
DACIDG01EAS,STC,09/05/2016,300,0
DACIDG01EAS,STC,09/05/2016,400,0
DACIDG01EAS,STC,09/05/2016,500,0
DACIDG01EAS,STC,09/05/2016,600,0
DACIDG01EAS,STC,09/05/2016,700,0
DACIDG01EAS,STC,09/05/2016,800,0.079
DACIDG01EAS,STC,09/05/2016,900,1.333
DACIDG01EAS,STC,09/05/2016,1000,3.357
DACIDG01EAS,STC,09/05/2016,1100,6.111
DACIDG01EAS,STC,09/05/2016,1200,13.208
DACIDG01EAS,STC,09/05/2016,1300,10.41
DACIDG01EAS,STC,09/05/2016,1400,10.775
DACIDG01EAS,STC,09/05/2016,1500,4.658
DACIDG01EAS,STC,09/05/2016,1600,3.193
DACIDG01EAS,STC,09/05/2016,1700,2.425
DACIDG01EAS,STC,09/05/2016,1800,0.465
DACIDG01EAS,STC,09/05/2016,1900,0.001
DACIDG01EAS,STC,09/05/2016,2000,0
DACIDG01EAS,STC,09/05/2016,2100,0
DACIDG01EAS,STC,09/05/2016,2200,0
DACIDG01EAS,STC,09/05/2016,2300,0
DACIDG01EAS,STC,09/05/2016,2400,0
DACIDG01EAS,STC,10/05/2016,100,0
DACIDG01EAS,STC,10/05/2016,200,0
DACIDG01EAS,STC,10/05/2016,300,0
DACIDG01EAS,STC,10/05/2016,400,0
DACIDG01EAS,STC,10/05/2016,500,0
DACIDG01EAS,STC,10/05/2016,600,0
DACIDG01EAS,STC,10/05/2016,700,0
DACIDG01EAS,STC,10/05/2016,800,0.099
DACIDG01EAS,STC,10/05/2016,900,1.203
DACIDG01EAS,STC,10/05/2016,1000,3.585
DACIDG01EAS,STC,10/05/2016,1100,5.912
DACIDG01EAS,STC,10/05/2016,1200,4.202
DACIDG01EAS,STC,10/05/2016,1300,2.808
DACIDG01EAS,STC,10/05/2016,1400,4.011
DACIDG01EAS,STC,10/05/2016,1500,5.924
DACIDG01EAS,STC,10/05/2016,1600,2.901
DACIDG01EAS,STC,10/05/2016,1700,2.964
DACIDG01EAS,STC,10/05/2016,1800,2.596
DACIDG01EAS,STC,10/05/2016,1900,0.013
DACIDG01EAS,STC,10/05/2016,2000,0
DACIDG01EAS,STC,10/05/2016,2100,0
DACIDG01EAS,STC,10/05/2016,2200,0
DACIDG01EAS,STC,10/05/2016,2300,0
DACIDG01EAS,STC,10/05/2016,2400,0
DACIDG01EAS,STC,11/05/2016,100,0
DACIDG01EAS,STC,11/05/2016,200,0
DACIDG01EAS,STC,11/05/2016,300,0
DACIDG01EAS,STC,11/05/2016,400,0
DACIDG01EAS,STC,11/05/2016,500,0
DACIDG01EAS,STC,11/05/2016,600,0
DACIDG01EAS,STC,11/05/2016,700,0
DACIDG01EAS,STC,11/05/2016,800,0.163
DACIDG01EAS,STC,11/05/2016,900,4.366
DACIDG01EAS,STC,11/05/2016,1000,5.689
DACIDG01EAS,STC,11/05/2016,1100,0
DACIDG01EAS,STC,11/05/2016,1200,0
DACIDG01EAS,STC,11/05/2016,1300,0
DACIDG01EAS,STC,11/05/2016,1400,0
DACIDG01EAS,STC,11/05/2016,1500,0.274
DACIDG01EAS,STC,11/05/2016,1600,3.827
DACIDG01EAS,STC,11/05/2016,1700,2.668
DACIDG01EAS,STC,11/05/2016,1800,0.678
DACIDG01EAS,STC,11/05/2016,1900,0.004
DACIDG01EAS,STC,11/05/2016,2000,0
DACIDG01EAS,STC,11/05/2016,2100,0
DACIDG01EAS,STC,11/05/2016,2200,0
DACIDG01EAS,STC,11/05/2016,2300,0
DACIDG01EAS,STC,11/05/2016,2400,0
DACIDG01EAS,STC,12/05/2016,100,0
DACIDG01EAS,STC,12/05/2016,200,0
DACIDG01EAS,STC,12/05/2016,300,0
DACIDG01EAS,STC,12/05/2016,400,0
DACIDG01EAS,STC,12/05/2016,500,0
DACIDG01EAS,STC,12/05/2016,600,0
DACIDG01EAS,STC,12/05/2016,700,0
DACIDG01EAS,STC,12/05/2016,800,0.419
DACIDG01EAS,STC,12/05/2016,900,1.238
DACIDG01EAS,STC,12/05/2016,1000,0
DACIDG01EAS,STC,12/05/2016,1100,0
DACIDG01EAS,STC,12/05/2016,1200,0
DACIDG01EAS,STC,12/05/2016,1300,0
DACIDG01EAS,STC,12/05/2016,1400,0
DACIDG01EAS,STC,12/05/2016,1500,0
DACIDG01EAS,STC,12/05/2016,1600,0
